energy_nu,energy_pos,xsec
1.3248133661174555,1.489819999604788,0.004195160848676203
1.3248133661174555,1.5404801340386356,0.004356569836473752
1.3248133661174555,1.5928629257206988,0.004522770291286978
1.3248133661174555,1.6470269522293433,0.0046939959193092766
1.3248133661174555,1.7030327830265155,0.004871139813344503
1.3248133661174555,1.7609430471901457,0.0050600648884946845
1.3248133661174555,1.8208225034497387,0.005276257923168844
1.3248133661174555,1.8827381126034677,0.005507229276366983
1.3248133661174555,1.946759112397753,0.005695608062005116
1.3248133661174555,2.012957094953062,0.005864704123365395
1.3248133661174555,2.0814060868225104,0.006063543129758072
1.3248133661174555,2.152182631772792,0.006280933491656308
1.3248133661174555,2.2253658763800095,0.006506539477762048
1.3248133661174555,2.301037658536119,0.0067394190355864764
1.3248133661174555,2.3792825989649686,0.006979801935973058
1.3248133661174555,2.4601881958502663,0.007227958680342143
1.3248133661174555,2.543844922681294,0.007484168486893558
1.3248133661174555,2.6303463294257874,0.007748719404662387
1.3248133661174555,2.7197891471431204,0.008021908653858064
1.3248133661174555,2.812273396154774,0.00830404297466994
1.3248133661174555,2.9079024978930565,0.008595438986009929
1.3248133661174555,3.006783390553151,0.00889642354690672
1.3248133661174555,3.1090266486778173,0.009207334145022469
1.3248133661174555,3.214746606808474,0.00952851927298572
1.3248133661174555,3.3240614873409378,0.00986033883305498
1.3248133661174555,3.4370935327287957,0.010203164546703893
1.3248133661174555,3.5539691421822464,0.010557380377694475
1.3248133661174555,3.674819013015273,0.010923382968065208
1.3248133661174555,3.79977828679922,0.011301582087606768
1.3248133661174555,3.9289867004861945,0.011692401097403153
1.3248133661174555,4.062588742671311,0.012096277428023463
1.3248133661174555,4.200733815168499,0.012513663072951355
1.3248133661174555,4.343576400080568,0.01294502509789809
1.3248133661174555,4.491276232550359,0.013390846166492188
1.3248133661174555,4.643998479386153,0.013851625083176188
1.3248133661174555,4.801913923761108,0.014327877353756948
1.3248133661174555,4.965199156193237,0.0148201357643832
1.3248133661174555,5.134036772019513,0.015328950979591612
1.3248133661174555,5.308615575584926,0.015854892160119746
1.3248133661174555,5.489130791374813,0.016398547601200287
1.3248133661174555,5.675784282326599,0.016960525392071192
1.3248133661174555,5.8687847755650155,0.01754145409745736
1.3248133661174555,6.0683480958133105,0.018141983461802885
1.3248133661174555,6.274697406741368,0.0187627851370557
1.3248133661174555,6.488063460520721,0.019404553434732408
1.3248133661174555,6.708684855865466,0.02006800610381637
1.3248133661174555,6.936808304847636,0.0207538851332656
1.3248133661174555,7.172688908785452,0.021462957583546816
1.3248133661174555,7.416590443512888,0.02219601644462327
1.3248133661174555,7.668785654349651,0.022953881523470467
1.3248133661174555,7.92955656110132,0.023737400361416944
1.3248133661174555,8.199194773430834,0.024547449182442196
1.3248133661174555,8.478001816953876,0.025384933870527614
1.3248133661174555,8.7662894704229,0.026250790997956075
1.3248133661174555,9.064380114376839,0.027145988843313606
1.3248133661174555,9.372607091646332,0.028071528504343357
1.3248133661174555,9.69131508011769,0.0290284450028921
1.3248133661174555,10.020860478172338,0.030017808445589964
1.3248133661174555,10.361611803232892,0.03104072522076533
1.3248133661174555,10.713950103861395,0.03209833923590734
1.3248133661174555,11.078269385870724,0.033191833197062405
1.3248133661174555,11.454977052925452,0.034322429931596656
1.3248133661174555,11.84449436212508,0.03549139375580679
1.3248133661174555,12.247256895078985,0.03670003188890944
1.3248133661174555,12.663715044999876,0.03794969591499188
1.3248133661174555,13.094334520360539,0.0392417832945617
1.3248133661174555,13.539596865676895,0.04057773892738491
1.3248133661174555,13.999999999999998,0.041959056768931816
1.3570736206378289,0.5109991,0.0006640014992072907
1.3570736206378289,0.5283752146369645,0.0008632864702914262
1.3570736206378289,0.5463421901186485,0.0010880449223971253
1.3570736206378289,0.5649201181942789,0.0013308289986518897
1.3570736206378289,0.5841297738169039,0.0015828865044346212
1.3570736206378289,0.6039926383751911,0.001835951966038063
1.3570736206378289,0.6245309237152042,0.00208384057080104
1.3570736206378289,0.6457675969790215,0.0023232720430103582
1.3570736206378289,0.6677264062879705,0.0025537212966405963
1.3570736206378289,0.6904319072992015,0.002776554817964006
1.3570736206378289,0.7139094906652953,0.0029939710279536886
1.3570736206378289,0.7381854104276141,0.0032081899119339404
1.3570736206378289,0.7632868133751435,0.0034210575600829925
1.3570736206378289,0.7892417694016606,0.0036339800686887884
1.3570736206378289,0.8160793028951714,0.0038480126100308184
1.3570736206378289,0.8438294251947225,0.00406397331968495
1.3570736206378289,0.872523168150879,0.004282529084461598
1.3570736206378289,0.902192618827401,0.004504249030064288
1.3570736206378289,0.9328709553829215,0.0047296363934707245
1.3570736206378289,0.9645924841727535,0.0049591482503088
1.3570736206378289,0.9973926781123124,0.005193208552809905
1.3570736206378289,1.031308216345058,0.0054322172561133905
1.3570736206378289,1.0663770252593106,0.00567655698474653
1.3570736206378289,1.1026383208998134,0.005926598062885149
1.3570736206378289,1.1401326528214648,0.006182702411941662
1.3570736206378289,1.1789019494342616,0.006445226641357753
1.3570736206378289,1.218989564890161,0.006714524549983324
1.3570736206378289,1.2604403275642926,0.0069909491903328794
1.3570736206378289,1.3033005901847359,0.007274854602464471
1.3570736206378289,1.3476182816669193,0.007566597295579204
1.3570736206378289,1.3934429607106074,0.007866537534858485
1.3570736206378289,1.44082587121941,0.008175040476763392
1.3570736206378289,1.489819999604788,0.008492477185961978
1.3570736206378289,1.5404801340386356,0.008819225598221896
1.3570736206378289,1.5928629257206988,0.009155673620529126
1.3570736206378289,1.6470269522293433,0.00950229435620133
1.3570736206378289,1.7030327830265155,0.009860895738363195
1.3570736206378289,1.7609430471901457,0.010243346363844061
1.3570736206378289,1.8208225034497387,0.010680996904779477
1.3570736206378289,1.8827381126034677,0.011148563946521133
1.3570736206378289,1.946759112397753,0.011529908690395704
1.3570736206378289,2.012957094953062,0.011872218436109354
1.3570736206378289,2.0814060868225104,0.012274738336151328
1.3570736206378289,2.152182631772792,0.012714812687400897
1.3570736206378289,2.2253658763800095,0.0131715183440205
1.3570736206378289,2.301037658536119,0.01364294826130839
1.3570736206378289,2.3792825989649686,0.014129567576053525
1.3570736206378289,2.4601881958502663,0.014631923878020366
1.3570736206378289,2.543844922681294,0.015150582402792835
1.3570736206378289,2.6303463294257874,0.015686126262663202
1.3570736206378289,2.7197891471431204,0.016239157135597777
1.3570736206378289,2.812273396154774,0.016810295971341784
1.3570736206378289,2.9079024978930565,0.01740018371764025
1.3570736206378289,3.006783390553151,0.018009482051826734
1.3570736206378289,3.1090266486778173,0.018638874167317365
1.3570736206378289,3.214746606808474,0.019289065535440693
1.3570736206378289,3.3240614873409378,0.019960784724618704
1.3570736206378289,3.4370935327287957,0.020654784229510937
1.3570736206378289,3.5539691421822464,0.021371841327463042
1.3570736206378289,3.674819013015273,0.022112758961099734
1.3570736206378289,3.79977828679922,0.02287836664822122
1.3570736206378289,3.9289867004861945,0.02366952142017314
1.3570736206378289,4.062588742671311,0.02448710878987443
1.3570736206378289,4.200733815168499,0.02533204375069165
1.3570736206378289,4.343576400080568,0.026205271807467227
1.3570736206378289,4.491276232550359,0.02710777004069976
1.3570736206378289,4.643998479386153,0.028040548205557472
1.3570736206378289,4.801913923761108,0.02900464986662871
1.3570736206378289,4.965199156193237,0.030001153569975507
1.3570736206378289,5.134036772019513,0.031031174053788736
1.3570736206378289,5.308615575584926,0.032095863499058165
1.3570736206378289,5.489130791374813,0.03319641282170392
1.3570736206378289,5.675784282326599,0.034334053007656365
1.3570736206378289,5.8687847755650155,0.03551005649241412
1.3570736206378289,6.0683480958133105,0.03672573858665706
1.3570736206378289,6.274697406741368,0.037982458949537806
1.3570736206378289,6.488063460520721,0.03928162311112483
1.3570736206378289,6.708684855865466,0.040624684047140924
1.3570736206378289,6.936808304847636,0.04201314380352078
1.3570736206378289,7.172688908785452,0.04344855517972764
1.3570736206378289,7.416590443512888,0.0449325234656215
1.3570736206378289,7.668785654349651,0.04646670823810241
1.3570736206378289,7.92955656110132,0.0480528252181299
1.3570736206378289,8.199194773430834,0.04969264819041072
1.3570736206378289,8.478001816953876,0.05138801098189993
1.3570736206378289,8.7662894704229,0.05314080954343998
1.3570736206378289,9.064380114376839,0.054953004010553246
1.3570736206378289,9.372607091646332,0.05682662095624874
1.3570736206378289,9.69131508011769,0.05876375562782166
1.3570736206378289,10.020860478172338,0.06076657429647598
1.3570736206378289,10.361611803232892,0.06283731668030038
1.3570736206378289,10.713950103861395,0.06497829844932632
1.3570736206378289,11.078269385870724,0.06719191381547537
1.3570736206378289,11.454977052925452,0.0694806382102945
1.3570736206378289,11.84449436212508,0.07184703105348
1.3570736206378289,12.247256895078985,0.07429373861528824
1.3570736206378289,12.663715044999876,0.07682349697603655
1.3570736206378289,13.094334520360539,0.07943913508601
1.3570736206378289,13.539596865676895,0.0821435779291941
1.3570736206378289,13.999999999999998,0.08493984979552814
1.3901194379011033,0.5109991,0.0010081775943977457
1.3901194379011033,0.5283752146369645,0.0013107592045102027
1.3901194379011033,0.5463421901186485,0.0016520181261165615
1.3901194379011033,0.5649201181942789,0.0020206460076030047
1.3901194379011033,0.5841297738169039,0.002403354073975306
1.3901194379011033,0.6039926383751911,0.002787592556281595
1.3901194379011033,0.6245309237152042,0.0031639708288109646
1.3901194379011033,0.6457675969790215,0.003527508329800468
1.3901194379011033,0.6677264062879705,0.003877407802065302
1.3901194379011033,0.6904319072992015,0.00421574403134673
1.3901194379011033,0.7139094906652953,0.004545854960060233
1.3901194379011033,0.7381854104276141,0.004871111272558947
1.3901194379011033,0.7632868133751435,0.005194315954614968
1.3901194379011033,0.7892417694016606,0.005517603933295139
1.3901194379011033,0.8160793028951714,0.005842577314997819
1.3901194379011033,0.8438294251947225,0.006170478304684531
1.3901194379011033,0.872523168150879,0.006502319460822484
1.3901194379011033,0.902192618827401,0.006838964907639366
1.3901194379011033,0.9328709553829215,0.007181178728117224
1.3901194379011033,0.9645924841727535,0.007529654916783982
1.3901194379011033,0.9973926781123124,0.007885037175711542
1.3901194379011033,1.031308216345058,0.008247932771315318
1.3901194379011033,1.0663770252593106,0.008618922656312936
1.3901194379011033,1.1026383208998134,0.008998569107351617
1.3901194379011033,1.1401326528214648,0.009387421642857701
1.3901194379011033,1.1789019494342616,0.009786021715899417
1.3901194379011033,1.218989564890161,0.010194906512121413
1.3901194379011033,1.2604403275642926,0.010614612083980183
1.3901194379011033,1.3033005901847359,0.011045675983355464
1.3901194379011033,1.3476182816669193,0.011488639511116578
1.3901194379011033,1.3934429607106074,0.011944049670974167
1.3901194379011033,1.44082587121941,0.012412460893246454
1.3901194379011033,1.489819999604788,0.012894436578896917
1.3901194379011033,1.5404801340386356,0.013390550561529116
1.3901194379011033,1.5928629257206988,0.013901391814409619
1.3901194379011033,1.6470269522293433,0.014427678667489877
1.3901194379011033,1.7030327830265155,0.014972156171301643
1.3901194379011033,1.7609430471901457,0.015552844847507241
1.3901194379011033,1.8208225034497387,0.016217345560342825
1.3901194379011033,1.8827381126034677,0.016927269582992673
1.3901194379011033,1.946759112397753,0.017506279158987118
1.3901194379011033,2.012957094953062,0.018026020479427647
1.3901194379011033,2.0814060868225104,0.018637181064164298
1.3901194379011033,2.152182631772792,0.019305361936238555
1.3901194379011033,2.2253658763800095,0.019998794723345627
1.3901194379011033,2.301037658536119,0.020714583890246385
1.3901194379011033,2.3792825989649686,0.021453435671022366
1.3901194379011033,2.4601881958502663,0.022216181491102764
1.3901194379011033,2.543844922681294,0.02300367956820537
1.3901194379011033,2.6303463294257874,0.023816815262903603
1.3901194379011033,2.7197891471431204,0.024656502124708126
1.3901194379011033,2.812273396154774,0.025523682964171495
1.3901194379011033,2.9079024978930565,0.026419330955535798
1.3901194379011033,3.006783390553151,0.027344450747530304
1.3901194379011033,3.1090266486778173,0.028300079657533953
1.3901194379011033,3.214746606808474,0.02928728882828932
1.3901194379011033,3.3240614873409378,0.03030718447169491
1.3901194379011033,3.4370935327287957,0.031360909127724705
1.3901194379011033,3.5539691421822464,0.03244964296480524
1.3901194379011033,3.674819013015273,0.03357460511988844
1.3901194379011033,3.79977828679922,0.03473705507998047
1.3901194379011033,3.9289867004861945,0.035938294106902885
1.3901194379011033,4.062588742671311,0.037179666707084474
1.3901194379011033,4.200733815168499,0.038462562148188474
1.3901194379011033,4.343576400080568,0.03978841602456019
1.3901194379011033,4.491276232550359,0.04115871187301058
1.3901194379011033,4.643998479386153,0.04257498284148835
1.3901194379011033,4.801913923761108,0.044038813412012746
1.3901194379011033,4.965199156193237,0.0455518411802452
1.3901194379011033,5.134036772019513,0.04711575869367094
1.3901194379011033,5.308615575584926,0.04873231535053672
1.3901194379011033,5.489130791374813,0.05040331936174104
1.3901194379011033,5.675784282326599,0.05213063977793439
1.3901194379011033,5.8687847755650155,0.053916208584152255
1.3901194379011033,6.0683480958133105,0.055762022864375184
1.3901194379011033,6.274697406741368,0.05767014703848075
1.3901194379011033,6.488063460520721,0.05964271517382419
1.3901194379011033,6.708684855865466,0.061681933376221014
1.3901194379011033,6.936808304847636,0.06379008225657185
1.3901194379011033,7.172688908785452,0.06596951948670318
1.3901194379011033,7.416590443512888,0.06822268243651748
1.3901194379011033,7.668785654349651,0.07055209090190198
1.3901194379011033,7.92955656110132,0.07296034992430868
1.3901194379011033,8.199194773430834,0.075450152705486
1.3901194379011033,8.478001816953876,0.07802428361150893
1.3901194379011033,8.7662894704229,0.08068562133340705
1.3901194379011033,9.064380114376839,0.08343714201614093
1.3901194379011033,9.372607091646332,0.0862819226791202
1.3901194379011033,9.69131508011769,0.08922314461241762
1.3901194379011033,10.020860478172338,0.09226409694428642
1.3901194379011033,10.361611803232892,0.09540818032005272
1.3901194379011033,10.713950103861395,0.098658910705636
1.3901194379011033,11.078269385870724,0.10201992331996043
1.3901194379011033,11.454977052925452,0.10549497670065745
1.3901194379011033,11.84449436212508,0.10908795690761632
1.3901194379011033,12.247256895078985,0.11280288186908623
1.3901194379011033,12.663715044999876,0.11664390587519405
1.3901194379011033,13.094334520360539,0.1206153242239121
1.3901194379011033,13.539596865676895,0.12472157802466796
1.3901194379011033,13.999999999999998,0.12896725916672613
1.4239699469821174,0.5109991,0.0013607346500424345
1.4239699469821174,0.5283752146369645,0.00176912825413915
1.4239699469821174,0.5463421901186485,0.002229724523929578
1.4239699469821174,0.5649201181942789,0.002727260606954693
1.4239699469821174,0.5841297738169039,0.003243800678522757
1.4239699469821174,0.6039926383751911,0.0037624063484555646
1.4239699469821174,0.6245309237152042,0.004270403113906172
1.4239699469821174,0.6457675969790215,0.004761068723750194
1.4239699469821174,0.6677264062879705,0.005233327122060207
1.4239699469821174,0.6904319072992015,0.005689978641699429
1.4239699469821174,0.7139094906652953,0.0061355284947751465
1.4239699469821174,0.7381854104276141,0.006574526085101903
1.4239699469821174,0.7632868133751435,0.007010754595211076
1.4239699469821174,0.7892417694016606,0.00744709553055498
1.4239699469821174,0.8160793028951714,0.007885711249929761
1.4239699469821174,0.8438294251947225,0.008328278354107927
1.4239699469821174,0.872523168150879,0.008776163490592036
1.4239699469821174,0.902192618827401,0.009230532965581602
1.4239699469821174,0.9328709553829215,0.009692418059869775
1.4239699469821174,0.9645924841727535,0.010162755456047324
1.4239699469821174,0.9973926781123124,0.010642413957109291
1.4239699469821174,1.031308216345058,0.011132213188940894
1.4239699469821174,1.0663770252593106,0.011632937261898575
1.4239699469821174,1.1026383208998134,0.012145345079295638
1.4239699469821174,1.1401326528214648,0.012670178324708188
1.4239699469821174,1.1789019494342616,0.01320816779591967
1.4239699469821174,1.218989564890161,0.013760038530983147
1.4239699469821174,1.2604403275642926,0.014326514038490595
1.4239699469821174,1.3033005901847359,0.014908319850801615
1.4239699469821174,1.3476182816669193,0.015506186560277194
1.4239699469821174,1.3934429607106074,0.01612085245638825
1.4239699469821174,1.44082587121941,0.016753065852278468
1.4239699469821174,1.489819999604788,0.01740358716874784
1.4239699469821174,1.5404801340386356,0.018073190907503284
1.4239699469821174,1.5928629257206988,0.018762672004215043
1.4239699469821174,1.6470269522293433,0.019472999986931118
1.4239699469821174,1.7030327830265155,0.020207879843141246
1.4239699469821174,1.7609430471901457,0.020991633823581806
1.4239699469821174,1.8208225034497387,0.02188850868963497
1.4239699469821174,1.8827381126034677,0.022846691277588867
1.4239699469821174,1.946759112397753,0.023628178980886486
1.4239699469821174,2.012957094953062,0.02432967247539796
1.4239699469821174,2.0814060868225104,0.02515455431071403
1.4239699469821174,2.152182631772792,0.02605639627802154
1.4239699469821174,2.2253658763800095,0.02699232068869619
1.4239699469821174,2.301037658536119,0.027958419446434103
1.4239699469821174,2.3792825989649686,0.02895564575351943
1.4239699469821174,2.4601881958502663,0.029985121782669277
1.4239699469821174,2.543844922681294,0.031048005868082255
1.4239699469821174,2.6303463294257874,0.03214549297859791
1.4239699469821174,2.7197891471431204,0.03327881612959033
1.4239699469821174,2.812273396154774,0.03444924782998494
1.4239699469821174,2.9079024978930565,0.035658101570499125
1.4239699469821174,3.006783390553151,0.03690673332288297
1.4239699469821174,3.1090266486778173,0.0381965431516771
1.4239699469821174,3.214746606808474,0.03952897677542665
1.4239699469821174,3.3240614873409378,0.0409055272454243
1.4239699469821174,3.4370935327287957,0.042327736644870745
1.4239699469821174,3.5539691421822464,0.04379719784399028
1.4239699469821174,3.674819013015273,0.04531555630872342
1.4239699469821174,3.79977828679922,0.04688451196537296
1.4239699469821174,3.9289867004861945,0.04850582112360021
1.4239699469821174,4.062588742671311,0.05018129846019926
1.4239699469821174,4.200733815168499,0.051912819066084664
1.4239699469821174,4.343576400080568,0.053702320559172116
1.4239699469821174,4.491276232550359,0.055551805265197166
1.4239699469821174,4.643998479386153,0.057463342469917605
1.4239699469821174,4.801913923761108,0.05943907074455143
1.4239699469821174,4.965199156193237,0.06148120034765988
1.4239699469821174,5.134036772019513,0.06359201570613632
1.4239699469821174,5.308615575584926,0.06577387797819768
1.4239699469821174,5.489130791374813,0.06802922770134236
1.4239699469821174,5.675784282326599,0.07036058752832211
1.4239699469821174,5.8687847755650155,0.07277056505426285
1.4239699469821174,6.0683480958133105,0.07526185573816549
1.4239699469821174,6.274697406741368,0.0778372459221143
1.4239699469821174,6.488063460520721,0.08049961595121104
1.4239699469821174,6.708684855865466,0.0832519434006781
1.4239699469821174,6.936808304847636,0.08609730640505553
1.4239699469821174,7.172688908785452,0.08903888710781234
1.4239699469821174,7.416590443512888,0.09207997522070147
1.4239699469821174,7.668785654349651,0.09522397170561081
1.4239699469821174,7.92955656110132,0.09847439258014301
1.4239699469821174,8.199194773430834,0.10183487285162128
1.4239699469821174,8.478001816953876,0.1053091705716206
1.4239699469821174,8.7662894704229,0.10890117110185962
1.4239699469821174,9.064380114376839,0.11261489133737129
1.4239699469821174,9.372607091646332,0.11645448432316759
1.4239699469821174,9.69131508011769,0.12042424383810045
1.4239699469821174,10.020860478172338,0.12452860920993074
1.4239699469821174,10.361611803232892,0.12877217028071938
1.4239699469821174,10.713950103861395,0.13315967254042924
1.4239699469821174,11.078269385870724,0.13769602243449033
1.4239699469821174,11.454977052925452,0.1423862928512677
1.4239699469821174,11.84449436212508,0.1472357287955828
1.4239699469821174,12.247256895078985,0.1522497532546359
1.4239699469821174,12.663715044999876,0.1574339732628955
1.4239699469821174,13.094334520360539,0.16279418617274805
1.4239699469821174,13.539596865676895,0.16833638613791868
1.4239699469821174,13.999999999999998,0.17406677081928174
1.4586447427638296,0.5109991,0.0017218767491648946
1.4586447427638296,0.5283752146369645,0.0022386589530867676
1.4586447427638296,0.5463421901186485,0.0028214985299869983
1.4586447427638296,0.5649201181942789,0.0034510818313344058
1.4586447427638296,0.5841297738169039,0.004104712823399818
1.4586447427638296,0.6039926383751911,0.004760957628376701
1.4586447427638296,0.6245309237152042,0.005403777901273472
1.4586447427638296,0.6457675969790215,0.006024667290089205
1.4586447427638296,0.6677264062879705,0.006622264151183697
1.4586447427638296,0.6904319072992015,0.007200112032189054
1.4586447427638296,0.7139094906652953,0.00776391183884569
1.4586447427638296,0.7381854104276141,0.008319420397181792
1.4586447427638296,0.7632868133751435,0.008871424955055298
1.4586447427638296,0.7892417694016606,0.009423571776078854
1.4586447427638296,0.8160793028951714,0.009978597114035906
1.4586447427638296,0.8438294251947225,0.010538622543391917
1.4586447427638296,0.872523168150879,0.011105377423033207
1.4586447427638296,0.902192618827401,0.011680337599501408
1.4586447427638296,0.9328709553829215,0.012264808057879047
1.4586447427638296,0.9645924841727535,0.012859974078466256
1.4586447427638296,0.9973926781123124,0.013466935046566927
1.4586447427638296,1.031308216345058,0.014086728118657334
1.4586447427638296,1.0663770252593106,0.01472034550978211
1.4586447427638296,1.1026383208998134,0.015368747537935669
1.4586447427638296,1.1401326528214648,0.01603287273121743
1.4586447427638296,1.1789019494342616,0.016713645842819813
1.4586447427638296,1.218989564890161,0.017411984337559184
1.4586447427638296,1.2604403275642926,0.018128803744868346
1.4586447427638296,1.3033005901847359,0.0188650221550603
1.4586447427638296,1.3476182816669193,0.019621564061385394
1.4586447427638296,1.3934429607106074,0.02039936369703459
1.4586447427638296,1.44082587121941,0.021199367979177323
1.4586447427638296,1.489819999604788,0.022022539146039154
1.4586447427638296,1.5404801340386356,0.022869857253857536
1.4586447427638296,1.5928629257206988,0.02374232821605408
1.4586447427638296,1.6470269522293433,0.02464117887564585
1.4586447427638296,1.7030327830265155,0.025571097532305617
1.4586447427638296,1.7609430471901457,0.026562861617936834
1.4586447427638296,1.8208225034497387,0.02769776913184422
1.4586447427638296,1.8827381126034677,0.02891025557775123
1.4586447427638296,1.946759112397753,0.029899151911084474
1.4586447427638296,2.012957094953062,0.030786823389026233
1.4586447427638296,2.0814060868225104,0.03183063075660883
1.4586447427638296,2.152182631772792,0.03297182365184338
1.4586447427638296,2.2253658763800095,0.034156144549136846
1.4586447427638296,2.301037658536119,0.035378648134456805
1.4586447427638296,2.3792825989649686,0.03664054059216137
1.4586447427638296,2.4601881958502663,0.0379432419221822
